Unnamed: 0;ancienne_classe_risque;classe_risque_actuelle;anciennete;sexe_rec;situation_contractuelle;convention;employeur_client;rupture_revenu;duree_sommeil;max_credit;min_debit;nbr_mvt_credit;nbr_mvt_debit;nbr_open_comptes;nbr_closed_comptes;nbr_abonnements;nbr_placements_actifs;nbr_placements_echus;nbr_open_engagements;solde_moyen_mensuel;Engagement_Secteur;anciennete_dern_eng_anticip;sortie_risque;revenu_mensuel_y
898;4;0;8;1;5;0;0;0;85;0;-744.8;0;8;3;0;0;0;0;0;-2609.141;0;0;1;450
900;4;1;25;0;5;0;0;0;60;701;-120;1;18;1;0;1;0;0;0;-167.647;128;0;1;58.416666
901;4;1;19;1;4;0;0;0;5;9273.504;-9000;27;152;2;0;1;0;0;1;47.004;0;0;1;4413.20925
902;3;1;18;0;5;0;0;0;60;12625.066;-12900;5;38;1;0;3;0;0;0;-257.264;0;0;1;3568.82425
903;2;1;18;0;5;0;0;0;60;12625.066;-12900;5;38;1;0;3;0;0;0;-257.264;0;0;1;3568.82425
909;2;1;13;0;5;0;0;0;85;1168.833;-1330;14;25;1;0;0;0;0;0;-29.452;0;0;1;741.885
913;5;0;13;1;5;0;0;0;71;0;-106.73;0;10;2;0;0;0;0;0;-1562.392;0;0;1;450
914;5;0;12;1;5;0;0;0;85;0;-109.259;0;11;2;0;0;0;0;0;-2154.002;0;0;1;450
916;2;0;12;0;1;0;0;0;28;6054.018;-484.239;8;82;1;0;0;0;0;1;-2945.978;0;0;1;737.610166
918;5;0;11;1;5;0;0;0;85;0;-92.73;0;9;2;0;0;0;0;0;-1124.789;0;0;1;450
919;2;1;11;0;5;0;0;0;85;1600;-900;3;22;1;0;1;0;0;0;327.839;0;0;1;266.666666
922;2;1;10;0;5;0;0;0;85;200;-151.45;3;17;1;0;0;0;0;0;64.239;0;0;1;41.666666
923;3;5;10;1;1;1;1;0;84;926.83;-900;23;82;1;0;1;0;0;2;-955.684;0;17;0;403.700583
924;4;5;10;1;1;1;1;0;84;926.83;-900;23;82;1;0;1;0;0;2;-955.684;0;17;0;403.700583
925;4;1;9;0;5;0;0;0;1;750;-500;14;21;2;0;0;0;0;0;73.176;0;0;1;5.26425
929;2;1;9;1;5;0;0;0;48;2540;-26500;11;31;3;0;2;0;0;0;5014.192;0;0;1;450
930;4;1;12;0;5;0;0;0;85;1000;-1000;5;20;1;0;0;0;0;0;-639.482;0;0;1;375
931;2;0;13;1;5;0;0;0;43;1000;-82.377;1;9;2;0;0;0;0;0;-1373.143;0;0;1;83.333333
932;3;0;13;1;5;0;0;0;43;1000;-82.377;1;9;2;0;0;0;0;0;-1373.143;0;0;1;83.333333
933;3;1;25;1;5;0;0;0;85;45.223;-150;1;9;2;0;1;0;0;0;47.5;0;0;1;3.768583
934;3;4;7;1;1;1;1;1;27;5640.149;-4000;19;112;1;0;1;0;0;2;-512.815;0;16;0;1277.603
935;4;1;8;1;5;0;0;0;85;0;-24.717;0;8;2;0;0;0;0;0;-135.369;0;0;1;450
936;4;0;13;1;5;0;0;0;56;1000;-125.331;1;9;2;0;0;0;0;0;-2413.082;0;0;1;83.333333
937;4;1;7;1;1;0;0;0;5;22000;-7160.319;19;159;2;0;3;0;0;2;415.891;0;7;1;1249.638416
938;4;1;7;1;5;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;32.948;0;0;1;450
939;2;1;9;1;5;0;0;0;85;5000;-309.541;1;226;2;0;1;0;0;0;-99.336;256;0;1;416.666666
940;4;1;9;1;5;0;0;0;85;5000;-309.541;1;226;2;0;1;0;0;0;-99.336;256;0;1;416.666666
941;2;3;7;1;5;0;0;0;85;13000;-9800;1;12;1;0;0;0;0;0;-3496.338;0;0;0;1083.333333
942;3;0;7;1;1;0;0;0;71;100;-92.73;1;10;2;0;0;0;0;0;-1564.845;0;0;1;8.333333
943;5;0;7;1;1;0;0;0;71;100;-92.73;1;10;2;0;0;0;0;0;-1564.845;0;0;1;8.333333
946;4;1;9;1;4;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;36.441;0;0;1;450
949;4;1;10;1;5;0;0;0;85;0;-280;0;5;1;0;0;0;0;0;78.418;0;0;1;450
951;4;1;29;1;5;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;8.51;0;0;1;450
956;3;5;25;1;1;0;0;0;28;1214.141;-1200;15;100;2;0;0;0;0;1;154.05;0;0;0;1125.001083
961;2;5;19;1;1;1;0;0;8;803.818;-590;15;184;3;0;1;0;0;2;-892.915;0;0;0;813.82775
964;2;1;19;0;5;0;0;0;85;985;-1100;1;13;1;0;1;0;0;0;255.476;0;0;1;82.083333
970;3;1;24;1;5;0;0;0;63;88.54;-55;2;11;1;0;0;0;0;0;-22.734;0;0;1;7.794
971;5;5;13;1;1;0;0;0;4;22500;-8730;17;112;3;0;3;0;0;2;-414.077;0;0;0;1747.57325
972;2;0;13;1;4;0;0;0;85;1338.365;-1100;11;36;3;0;0;0;0;0;-405.293;0;0;1;933.454583
973;3;0;13;1;4;0;0;0;85;1338.365;-1100;11;36;3;0;0;0;0;0;-405.293;0;0;1;933.454583
975;2;0;20;1;1;1;1;0;8;7421.249;-2000;20;162;1;0;1;0;0;2;-741.79;0;21;1;1739.038916
977;2;0;19;1;4;0;0;0;1;7000;-5200;29;150;2;0;2;0;0;1;101.211;0;0;1;581.540083
978;3;0;19;1;4;0;0;0;1;7000;-5200;29;150;2;0;2;0;0;1;101.211;0;0;1;581.540083
979;2;5;18;1;4;0;0;0;85;545.028;-400;7;95;2;0;1;0;0;3;-641.28;0;19;0;289.294333
980;3;5;18;1;4;0;0;0;85;545.028;-400;7;95;2;0;1;0;0;3;-641.28;0;19;0;289.294333
981;2;1;19;0;5;0;0;0;85;3000;-3000;4;18;1;0;1;0;0;0;-3.71;0;0;1;264.166666
982;2;1;28;1;5;0;0;0;85;873.957;-900;8;18;1;0;0;0;0;0;-379.336;0;0;1;215.404
983;3;1;28;1;5;0;0;0;85;873.957;-900;8;18;1;0;0;0;0;0;-379.336;0;0;1;215.404
984;4;1;28;1;5;0;0;0;85;383.805;-48.932;2;18;1;0;1;0;0;0;-784.308;0;0;1;34.686833
985;4;1;27;1;1;1;1;0;27;47232;-30000;14;106;1;0;1;0;0;2;-798.694;0;17;1;712.434333
986;3;1;27;1;1;1;1;0;27;47232;-30000;14;106;1;0;1;0;0;2;-798.694;0;17;1;712.434333
987;4;1;16;0;5;0;0;0;85;0;-19.988;0;8;1;0;0;0;0;0;-41.963;0;0;1;450
989;2;0;13;1;4;0;0;0;7;1036.675;-870;17;106;2;0;3;0;0;1;25.851;0;0;1;1039.0985
992;5;0;13;1;5;0;0;0;85;0;-85.34;0;9;2;0;0;0;0;0;-1066.987;0;0;1;450
993;3;0;18;1;5;0;0;0;85;2000;-418.96;2;71;1;0;1;0;0;1;-21.582;0;0;1;250
996;2;1;17;1;5;0;0;0;33;700;-274.186;8;67;1;0;0;0;0;1;-386.771;0;0;1;258.333333
997;2;1;17;1;5;0;0;0;33;700;-274.186;8;67;1;0;0;0;0;1;-386.771;0;0;1;258.333333
998;3;1;17;1;5;0;0;0;33;700;-274.186;8;67;1;0;0;0;0;1;-386.771;0;0;1;258.333333
1000;4;0;14;1;5;0;0;0;85;631.934;-550;5;21;3;0;0;0;0;0;-968.199;0;0;1;263.30575
1001;2;1;9;1;1;1;0;0;1;846.296;-515.12;14;115;2;0;1;0;0;2;545.128;0;0;1;810.941333
1007;2;0;26;1;5;0;0;0;4;1500;-500;10;55;2;0;0;0;0;1;124.796;0;0;1;450
1008;3;0;26;1;5;0;0;0;4;1500;-500;10;55;2;0;0;0;0;1;124.796;0;0;1;450
1010;4;1;20;1;1;0;0;0;85;0;-101.3;0;10;2;0;1;0;0;0;-281.011;0;0;1;450
1015;3;1;12;1;1;0;0;0;12;1201.267;-700;21;110;3;0;0;0;0;1;-440.434;0;0;1;1210.066333
1016;4;0;12;1;1;0;0;0;6;1222.287;-3000;19;154;2;0;2;0;0;2;139.919;0;13;1;1186.640583
1017;2;1;12;1;1;1;1;0;61;1100;-450;15;108;1;0;0;0;0;2;-648.045;0;20;1;659.726083
1018;5;0;11;1;1;0;0;0;7;19800;-10000;7;73;2;1;3;0;0;1;-385.018;0;0;1;1006.140833
1019;2;0;24;0;5;0;0;0;85;662;-660;6;16;2;0;0;0;0;0;440.377;0;0;1;329.916666
1020;2;0;11;1;1;1;1;0;4;4100;-1800;23;165;2;0;3;0;0;2;-561.218;0;0;1;1202.26775
1022;4;1;9;1;1;0;0;0;56;7000;-3000;8;103;2;0;2;0;0;0;1898.519;0;0;1;1808.333333
1023;3;1;8;1;1;1;1;0;85;3740.264;-16314.413;2;60;1;0;2;0;0;2;11680.198;0;26;1;386.608083
1024;4;1;8;1;1;1;1;0;85;3740.264;-16314.413;2;60;1;0;2;0;0;2;11680.198;0;26;1;386.608083
1025;2;0;8;1;1;0;0;0;85;1017.394;-1650;5;16;1;0;1;0;0;0;-3.497;0;0;1;296.3485
1026;2;1;8;1;5;0;0;0;85;277.517;-101.3;1;17;1;0;1;0;0;1;140.871;0;15;1;23.126416
1027;4;1;20;1;5;0;0;0;22;550;-283.564;5;180;3;0;0;0;0;0;-18.064;56;0;1;133.333333
1028;2;1;20;1;5;0;0;0;22;550;-283.564;5;180;3;0;0;0;0;0;-18.064;56;0;1;133.333333
1029;3;1;7;1;5;0;0;0;85;600;-60.24;1;8;1;0;0;0;0;0;-634.927;0;0;1;50
1030;4;1;7;1;5;0;0;0;85;600;-60.24;1;8;1;0;0;0;0;0;-634.927;0;0;1;50
1031;5;0;7;0;5;0;0;0;85;0;-83.54;0;9;2;0;0;0;0;0;-690.96;964;0;1;450
1032;4;0;7;0;5;0;0;0;85;200;-85.34;1;9;1;0;0;0;0;0;-508.535;0;0;1;16.666666
1033;4;1;13;1;1;1;1;0;11;1518.667;-1280;19;132;3;0;3;0;0;1;-1128.355;0;0;1;1478.641333
1034;2;0;7;1;1;0;1;0;1;2000;-500;9;193;1;0;4;0;0;0;-255.771;0;0;1;1116.666666
1035;3;1;7;0;1;0;0;0;85;200;-180;2;5;1;0;1;0;0;0;100.823;0;0;1;18.333333
1036;2;1;13;0;1;0;0;0;85;1156.454;-1250;8;45;1;0;0;0;0;0;433.539;0;0;1;518.239833
1037;4;1;16;0;1;0;0;0;85;2000;-416.508;2;57;2;0;2;0;0;1;-64.493;0;0;1;333.333333
1038;5;5;24;1;5;0;0;0;0;0;0;0;0;2;0;0;0;0;0;-345.428;0;0;0;450
1039;4;0;27;0;5;0;0;0;85;0;-44.308;0;8;2;0;0;0;0;0;-520.61;0;0;1;450
1040;2;1;19;1;5;0;0;0;85;250;-159.722;10;36;1;0;1;0;0;0;-116.675;0;0;1;72.5
1043;3;1;16;0;5;0;0;0;85;50;-47.762;2;16;1;0;1;0;0;0;-834.395;0;0;1;8.333333
1044;4;1;16;0;5;0;0;0;85;50;-47.762;2;16;1;0;1;0;0;0;-834.395;0;0;1;8.333333
1046;2;1;9;0;5;0;0;0;76;500;-80.666;2;50;1;0;0;0;0;0;-1330.239;0;0;1;66.666666
1047;2;0;10;0;5;0;0;0;14;200;-80.541;2;8;1;0;0;0;0;0;-1665.217;0;0;1;33.333333
1048;2;5;9;1;4;0;0;0;4;567.306;-300;14;99;2;0;0;0;0;1;-493.954;0;0;0;517.767916
1051;3;4;24;1;3;0;0;0;49;2150;-1000;2;43;2;0;1;0;0;0;-1920.295;0;0;0;345.833333
1052;2;4;24;1;3;0;0;0;49;2150;-1000;2;43;2;0;1;0;0;0;-1920.295;0;0;0;345.833333
1053;2;1;9;0;5;0;0;0;15;310;-314.023;6;48;1;0;0;0;0;0;-601.434;0;0;1;154.166666
1054;2;1;7;0;5;0;0;0;61;250;-53.383;1;8;1;0;0;0;0;0;-912.636;0;0;1;20.833333
1055;2;5;7;1;1;0;0;0;29;700;-390;8;79;1;0;0;0;0;1;-641.176;0;19;0;330.696083
1056;2;1;7;1;1;0;0;0;55;12000;-12000;41;238;1;0;1;0;0;0;-917.69;0;0;1;6851.666666
1057;3;5;7;1;1;0;1;1;12;406.472;-400;5;68;2;0;0;0;0;1;-1105.41;0;0;0;100.802583
1060;3;5;9;1;1;0;0;0;54;350;-778.202;6;12;1;1;0;0;0;0;-16075.179;21408;0;0;117.26
1061;4;5;9;1;1;0;0;0;54;350;-778.202;6;12;1;1;0;0;0;0;-16075.179;21408;0;0;117.26
1062;4;0;31;1;5;0;0;0;85;465.116;-20;8;5;2;0;1;0;0;0;22735.487;0;0;1;450
1063;3;1;22;1;5;0;0;0;85;2635;-110.944;1;8;1;0;0;0;0;0;-1168.343;0;0;1;219.583333
1064;4;1;22;1;5;0;0;0;85;2635;-110.944;1;8;1;0;0;0;0;0;-1168.343;0;0;1;219.583333
1065;3;4;20;1;5;0;0;0;85;300;-300;1;17;1;0;1;0;0;0;-1592.934;0;0;0;25
1066;4;1;19;0;5;0;0;0;85;0;-19.814;0;8;1;0;0;0;0;0;-47.656;0;0;1;450
1068;3;1;18;1;1;0;0;0;85;54500;-24118.766;6;55;1;0;1;0;0;3;-348.627;0;10;1;4713.05275
1069;4;1;18;1;1;0;0;0;85;54500;-24118.766;6;55;1;0;1;0;0;3;-348.627;0;10;1;4713.05275
1070;3;1;18;0;5;0;0;0;85;800;-785.66;1;12;1;0;1;0;0;0;-21.539;0;0;1;66.666666
1071;4;1;18;0;5;0;0;0;85;800;-785.66;1;12;1;0;1;0;0;0;-21.539;0;0;1;66.666666
1072;2;1;20;1;5;0;0;0;60;16000;-50000;99;109;2;0;1;0;0;0;8164.104;0;0;1;6564.611666
1073;3;1;14;1;5;0;0;0;85;0;-19.046;0;7;1;0;0;0;0;0;-26.442;0;0;1;450
1074;4;1;12;0;5;0;0;0;85;0;-19.529;0;16;1;0;1;0;0;0;-44.572;0;0;1;450
1075;2;5;12;1;4;0;0;0;6;533.879;-600;14;91;2;0;0;0;0;1;-325.622;0;0;0;529.787083
1076;4;1;14;0;1;1;0;0;85;0;-41.65;0;21;2;0;3;0;0;0;-109.516;0;0;1;450
1077;4;1;12;0;3;0;0;0;85;0;-127.068;0;8;2;0;0;0;0;0;-3011.043;0;0;1;450
1078;5;1;12;0;3;0;0;0;85;0;-127.068;0;8;2;0;0;0;0;0;-3011.043;0;0;1;450
1079;2;0;26;1;5;0;0;0;1;6300;-6315;208;130;2;1;0;0;0;0;280.697;0;0;1;1050.632333
1080;2;1;12;0;5;0;0;0;7;1300;-600;3;37;2;0;2;0;0;0;-375.317;0;0;1;183.383333
1081;5;0;9;1;3;0;0;0;85;0;-100.291;0;8;2;0;0;0;0;0;-2271.156;0;0;1;450
1082;2;1;11;0;1;1;0;0;7;1700;-1770;26;28;2;0;0;0;0;0;7016.9;0;0;1;663
1083;2;1;9;1;3;0;0;0;69;100;-64.437;1;8;1;0;0;0;0;0;-1255.608;0;0;1;8.333333
1084;3;1;10;0;5;0;0;0;85;0;-39.89;0;8;1;0;0;0;0;0;-103.411;0;0;1;450
1086;4;1;11;0;5;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;11.082;0;0;1;450
1089;2;1;10;1;3;0;0;0;57;200;-71.62;1;17;1;0;1;0;0;0;-1153.86;0;0;1;16.666666
1090;2;0;8;1;1;0;0;0;85;524;-274.327;7;43;1;0;0;0;0;0;-510.494;0;0;1;218.69925
1091;3;0;8;1;1;0;0;0;85;524;-274.327;7;43;1;0;0;0;0;0;-510.494;0;0;1;218.69925
1092;4;1;27;0;1;0;0;0;85;0;-41.553;0;8;1;0;0;0;0;0;-518.635;0;0;1;450
1094;4;0;8;1;1;0;0;0;11;1334.692;-1310;38;85;2;0;0;0;0;2;-1479.037;0;0;1;1217.463416
1096;4;0;8;1;1;0;0;0;12;24000;-17616.686;22;150;2;0;1;0;0;2;-561.991;0;0;1;1085.910416
1097;4;1;7;0;5;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;30.201;0;0;1;450
1098;2;5;7;1;4;0;0;0;4;1448.36;-1380;14;119;2;0;0;0;0;0;154.539;0;0;0;1357.4715
1100;4;1;9;1;3;0;0;0;85;25.781;-51.195;1;9;1;0;0;0;0;0;-918.676;0;0;1;2.148416
1101;3;5;9;1;2;1;0;0;69;3100;-1000;8;68;2;0;0;0;0;0;-2593.535;0;0;0;1033.333333
1102;4;1;8;0;5;0;0;0;85;0;-29.75;0;9;1;0;1;0;0;0;-26.081;0;0;1;450
1104;5;5;10;1;1;1;1;0;98;2535.211;-154.082;1;2;1;1;0;0;0;0;-793.864;0;0;0;450
1105;2;1;8;1;3;0;0;0;60;0;-41.65;0;14;1;0;2;0;0;0;8.174;0;0;1;450
1106;3;1;15;0;5;0;0;0;85;565;-559.734;3;14;1;0;0;0;0;0;239.785;0;0;1;141.25
1107;5;5;8;1;3;0;0;0;95;2713.325;-72.25;1;1;1;1;0;0;0;0;-738.256;0;0;0;450
1108;3;1;8;1;3;0;0;0;85;0;-53.814;0;8;1;0;0;0;0;0;-987.074;0;0;1;450
1109;3;5;18;1;1;0;0;0;29;501.788;-300;3;84;2;0;1;0;0;0;-1612.579;0;0;0;110.6015
1110;4;5;18;1;1;0;0;0;29;501.788;-300;3;84;2;0;1;0;0;0;-1612.579;0;0;0;110.6015
1111;3;1;7;0;1;1;0;0;85;81000;-37577.873;5;46;1;0;1;0;0;3;-369.513;0;10;1;6936.518083
1112;4;1;7;0;1;1;0;0;85;81000;-37577.873;5;46;1;0;1;0;0;3;-369.513;0;10;1;6936.518083
1113;2;0;7;1;1;0;0;0;85;580;-580;7;31;1;0;3;0;0;0;-6.824;0;0;1;299.5
1114;2;1;14;1;5;0;0;0;25;410;-191.342;9;81;3;0;2;0;0;1;-177.91;0;0;1;280.416666
1115;2;0;9;1;1;0;0;0;11;809.122;-1020;23;43;2;0;3;0;0;0;158.851;0;0;1;1.666666
1116;2;1;14;0;2;0;1;0;85;600;-595;8;24;2;0;1;0;0;0;110.232;0;0;1;400
1117;2;1;14;1;5;0;0;0;85;100;-50;1;17;2;0;1;0;0;0;-1.853;0;0;1;8.333333
1118;2;1;16;1;5;0;0;0;85;1250;-1900;10;8;3;0;0;0;0;0;660.388;0;0;1;110.297083
1119;4;1;12;1;5;0;0;0;85;5.196;-700;4;6;2;0;0;0;0;0;182.586;0;0;1;450
1120;2;1;28;1;5;0;0;0;85;839.76;-500;2;14;1;0;0;0;0;0;135.119;0;0;1;134.393333
1121;2;1;16;1;1;1;0;0;85;20;-17.85;1;2;2;0;0;0;0;0;5.408;0;0;1;1.666666
1122;3;1;10;0;5;0;0;0;85;121.911;-200;9;10;2;0;0;0;0;0;718.855;0;0;1;10.15925
1123;4;1;10;0;5;0;0;0;85;121.911;-200;9;10;2;0;0;0;0;0;718.855;0;0;1;10.15925
1124;3;1;30;1;5;0;0;0;85;6000;-6000;8;12;2;0;0;0;0;0;1459.077;0;0;1;500
1126;4;1;28;1;5;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;11.229;0;0;1;450
1127;2;1;28;1;5;0;0;0;85;7384.7;-7384.7;3;15;1;0;0;0;0;0;-2.518;0;0;1;686.578333
1128;4;5;27;1;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;450
1129;3;1;18;0;5;0;0;0;85;173.916;-101.3;2;15;2;0;1;0;0;0;30.574;0;0;1;28.986
1130;4;1;18;0;5;0;0;0;85;173.916;-101.3;2;15;2;0;1;0;0;0;30.574;0;0;1;28.986
1133;4;1;26;1;1;0;1;0;85;0;-41.65;0;9;1;0;1;0;0;0;-310.728;0;0;1;450
1134;2;3;11;1;5;0;0;0;6;2130;-1484;15;56;2;0;3;0;0;0;-6139.609;0;0;0;1353.666666
1135;2;0;23;1;5;0;0;0;4;6000;-383.545;11;256;2;0;1;0;0;1;-9.101;0;0;1;925.833333
1138;4;1;10;1;5;0;0;0;85;0;-20.233;0;9;2;0;1;0;0;0;-39.283;0;0;1;450
1139;2;4;26;0;1;0;1;0;85;500;-500;3;21;2;0;1;0;0;0;-69.434;0;0;0;104.166666
1141;4;1;11;0;5;0;0;0;85;0;-25.345;0;9;2;0;1;0;0;0;-168.594;0;0;1;450
1142;3;1;11;0;5;0;0;0;85;0;-25.345;0;9;2;0;1;0;0;0;-168.594;0;0;1;450
1143;3;1;20;1;4;0;0;0;85;20;-18.465;1;13;2;0;2;0;0;0;-9.38;0;0;1;1.666666
1144;4;1;19;0;1;0;0;0;85;0;-18.988;0;7;2;0;0;0;0;0;8.256;0;0;1;450
1146;3;1;14;1;5;0;0;0;85;2000;-3000;9;28;1;0;2;0;0;0;-34.268;0;0;1;1004.166666
1147;4;1;14;1;5;0;0;0;85;2000;-3000;9;28;1;0;2;0;0;0;-34.268;0;0;1;1004.166666
1148;4;1;12;0;2;0;0;0;85;0;-20.408;0;9;1;0;1;0;0;0;-47.407;0;0;1;450
1149;4;0;15;0;3;0;0;0;20;10.896;-297.172;8;48;2;0;0;0;0;0;1018.305;0;0;1;450
1150;3;1;14;0;1;0;0;0;85;642;-400;2;25;1;1;1;0;0;0;1.343;0;0;1;79.083333
1153;2;1;8;1;1;0;1;0;85;1300;-700;8;45;1;0;2;0;0;0;100.815;0;0;1;330.10675
1154;3;1;8;1;1;0;1;0;85;1300;-700;8;45;1;0;2;0;0;0;100.815;0;0;1;330.10675
1157;2;1;8;1;2;0;0;0;60;400;-120;1;17;1;0;1;0;0;0;34.602;0;0;1;33.333333
1158;3;1;8;0;5;0;0;0;85;258.747;-257;2;12;1;0;0;0;0;0;-19.109;0;0;1;43.1245
1164;4;1;24;1;5;0;0;0;85;0;-19.8;0;8;2;0;0;0;0;0;-33.952;0;0;1;450
1165;4;1;17;1;5;0;0;0;85;0;-20.43;0;5;1;0;0;0;0;0;6.976;0;0;1;450
1166;5;5;11;1;1;1;1;0;95;2086.388;-566.2;1;3;2;1;0;0;0;0;-559.864;0;0;0;450
1170;3;1;17;1;5;0;0;0;85;10000;-9950;1;19;2;0;1;0;0;0;-23.176;0;0;1;833.333333
1171;3;1;11;1;5;0;0;0;85;1000;-950;1;21;2;0;2;0;0;0;-35.697;0;0;1;83.333333
1172;4;1;11;1;5;0;0;0;85;1000;-950;1;21;2;0;2;0;0;0;-35.697;0;0;1;83.333333
1178;2;1;9;1;5;0;0;0;85;10000;-10000;4;20;1;0;1;0;0;0;-57.826;0;0;1;2250
1179;3;1;9;1;5;0;0;0;85;10000;-10000;4;20;1;0;1;0;0;0;-57.826;0;0;1;2250
1180;3;1;9;1;2;1;1;0;85;770.897;-700;3;24;1;0;1;0;0;0;-402.803;0;0;1;188.354666
1181;4;1;9;1;2;1;1;0;85;770.897;-700;3;24;1;0;1;0;0;0;-402.803;0;0;1;188.354666
1182;3;5;9;1;1;0;0;0;85;10179.395;-1500;4;122;1;0;2;0;0;2;-695.647;0;0;0;930.246833
1183;4;5;9;1;1;0;0;0;85;10179.395;-1500;4;122;1;0;2;0;0;2;-695.647;0;0;0;930.246833
1185;2;1;9;1;2;0;0;0;56;622.66;-201.6;10;73;1;0;2;0;0;0;-428.029;0;0;1;418.670583
1186;3;1;15;1;1;0;1;0;85;2000;-513.395;2;76;2;0;1;0;0;2;-2627.418;0;23;1;178.333333
1189;3;1;8;1;1;1;1;0;63;792.266;-297.134;11;71;2;0;0;0;0;1;-124.319;0;0;1;249.3555
1190;4;1;8;1;1;1;1;0;63;792.266;-297.134;11;71;2;0;0;0;0;1;-124.319;0;0;1;249.3555
1192;2;5;21;1;4;0;0;0;29;793.481;-580;13;102;2;0;1;0;0;1;-40.572;0;0;0;635.174916
1193;4;1;29;1;2;0;0;0;28;10000;-10000;7;37;2;0;1;0;0;0;-6.777;0;0;1;788.333333
1194;2;1;8;0;1;0;1;0;29;20000;-20000;2;42;1;0;0;0;0;0;-309.18;0;0;1;101.266166
1195;3;1;8;0;1;0;1;0;29;20000;-20000;2;42;1;0;0;0;0;0;-309.18;0;0;1;101.266166
1197;3;1;7;0;5;0;0;0;85;50;-27.611;1;17;1;0;2;0;0;0;-260.325;0;0;1;4.166666
1198;4;1;7;0;5;0;0;0;85;50;-27.611;1;17;1;0;2;0;0;0;-260.325;0;0;1;4.166666
1199;2;1;7;1;5;0;0;0;85;1000;-900;3;7;1;0;0;0;0;0;869.838;1119439;0;1;154.166666
1202;2;1;6;0;1;1;0;0;85;4257.505;-1500;3;33;1;0;4;0;0;0;-240.16;0;0;1;456.16125
1203;2;1;27;1;1;0;0;0;85;29461.347;-18757.75;13;68;1;0;1;0;0;2;-971.558;0;5;1;2919.204583
1204;4;1;20;1;5;0;0;0;85;0;-35.7;0;5;1;0;1;0;0;0;44.829;0;0;1;450
1208;4;1;25;1;4;0;0;0;85;0;-20;0;5;1;0;1;0;0;0;33.03;0;0;1;450
1209;4;1;16;1;1;1;1;0;5;200;-196.43;12;103;2;0;1;0;0;1;2.573;0;0;1;196.666666
1210;2;1;16;1;4;0;0;0;4;1098.838;-327.678;14;156;2;0;3;0;0;3;-514.263;0;25;1;1023.325583
1211;2;1;14;1;1;0;0;0;27;688.13;-291.87;11;91;1;0;1;0;0;0;-100.984;0;0;1;477.251166
1213;2;0;14;1;5;0;0;0;29;750;-211.51;5;80;1;0;3;0;0;1;78.395;0;0;1;237.5
1215;4;1;25;1;4;0;0;0;85;0;-1512.786;0;8;1;0;0;0;0;0;-24.374;0;0;1;450
1216;3;1;12;0;1;0;0;0;85;20;-18.239;1;4;1;0;0;0;0;0;-3.123;0;0;1;1.666666
1218;3;0;24;1;5;0;0;0;6;17074.423;-10000;6;19;2;0;0;0;0;0;2555.514;0;0;1;450
1219;4;0;24;1;5;0;0;0;6;17074.423;-10000;6;19;2;0;0;0;0;0;2555.514;0;0;1;450
1220;4;1;18;1;5;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;40.307;0;0;1;450
1223;2;1;17;0;5;0;0;0;85;1505.854;-1080;18;39;3;0;1;0;0;0;437.813;0;0;1;688.475666
1224;3;1;23;0;4;0;0;0;61;4000;-3200;11;92;1;0;2;0;0;1;-132.884;0;0;1;290.1975
1225;2;1;23;0;4;0;0;0;61;4000;-3200;11;92;1;0;2;0;0;1;-132.884;0;0;1;290.1975
1226;2;1;13;0;2;0;0;0;85;546.25;-545;5;13;1;0;0;0;0;0;15.413;0;0;1;141.635166
1227;2;1;12;0;4;0;0;0;61;2500;-751.658;10;119;1;0;3;0;0;2;-78.004;0;5;1;143.64075
1228;2;1;12;0;4;0;0;0;61;2500;-751.658;10;119;1;0;3;0;0;2;-78.004;0;5;1;143.64075
1229;4;1;25;0;4;0;0;0;85;113000;-117000;3;9;1;0;0;1;0;0;157.292;0;0;1;166.666666
1230;3;1;28;1;5;0;0;0;85;0;-270;0;8;1;0;0;0;0;0;-45.673;0;0;1;450
1231;4;1;28;1;5;0;0;0;85;0;-270;0;8;1;0;0;0;0;0;-45.673;0;0;1;450
1232;3;1;28;1;5;0;0;0;85;650;-650;1;5;1;0;0;0;0;0;300.974;0;0;1;54.166666
1233;3;1;25;1;4;0;0;0;29;1294.613;-1290;7;22;2;0;0;0;0;0;3557.571;0;0;1;215.768833
1236;4;1;27;1;5;0;0;0;85;0;-35.7;0;4;1;0;0;0;0;0;62.418;0;0;1;450
1237;4;1;29;0;5;0;0;0;85;2.549;-17.85;8;4;2;0;0;0;0;0;234.192;0;0;1;450
1238;3;1;27;0;5;0;0;0;85;100;-18.526;1;8;1;0;0;0;0;0;-26.217;0;0;1;8.333333
1240;3;1;36;1;4;0;0;0;85;20;-18.239;1;4;2;0;0;0;0;0;0.536;0;0;1;1.666666
1243;4;1;19;1;5;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;41.239;0;0;1;450
